ref_branch_code,material_nature_sum_desc,CV,seasonal_strength,residual_cv,length,CV_pct,Fs_pct,ResCV_pct,score,predictability_level
CAT_3348,CAT_009,0.8903378700088627,0.3824211627593782,0.5024614354849245,100,0.7308098127143234,0.273674492218412,0.5738591400685835,30.237404378791872,low
CAT_3348,CAT_010,0.6035679653163294,0.439448374841094,0.32289001768123377,101,0.26866262199947244,0.3628330255869164,0.24610920601424427,58.84463202321288,medium
CAT_335,CAT_001,0.49920381488289584,0.7455657855840636,0.18199092562931043,34,0.11870218939593774,0.7976787127407017,0.08691638090213664,85.42073331574784,high
CAT_335,CAT_002,0.7748149745521078,0.9190536924940224,0.2170896862510427,30,0.5797942495383803,0.9126879451332103,0.10933790556581377,71.12898971247694,medium
CAT_335,CAT_003,0.6914013927209675,0.8064387341998088,0.2729304438121126,34,0.4329992086520707,0.8546557636507518,0.1644684779741493,73.57689264046427,high
CAT_335,CAT_004,0.6232941926618116,0.8378802391874492,0.2800221553816713,34,0.30308625692429436,0.8768135056713269,0.17581113162753892,79.43286731733053,high
CAT_335,CAT_005,1.480731300785633,0.10723112824784142,1.460952014317305,33,0.9419678185175415,0.03719335267739383,0.9655763650751781,4.497494064890531,low
CAT_335,CAT_007,0.706326625448463,0.7749882512023412,0.371553180021872,30,0.4597731469269322,0.8292007385914006,0.3368504352413611,68.04009496175152,medium
CAT_335,CAT_008,0.922401289169506,0.7147558645743044,0.6548209792198557,34,0.7583750989184912,0.7654972302822475,0.7637826431020839,45.00923239250858,low
CAT_335,CAT_009,0.5205013515480563,0.8365306149303249,0.21677713838621845,34,0.14613558427855447,0.8752308098127143,0.10907412292271168,86.98232656291216,high
CAT_335,CAT_010,0.7139747214427575,0.6893726439396821,0.4872626079704048,34,0.47520443154840414,0.7347665523608546,0.547348984436824,59.435505143761546,medium
CAT_3350,CAT_001,0.636676573223935,0.33858707120400666,0.42823257505100587,102,0.3293326299129517,0.216961223951464,0.44407807966235824,46.623582168293325,low
CAT_3350,CAT_002,0.5321062536019745,0.22017543623664126,0.25110377818051954,88,0.16552360854655765,0.0990503824848325,0.1374307570561857,54.59245581640728,medium
CAT_3350,CAT_003,2.6398332992548204,0.05024151419606404,2.0613710866374357,102,0.9950540754418359,0.016090741229227115,0.9847006067000791,1.1474544974940677,low
CAT_3350,CAT_004,0.9403743370424442,0.2002485695443601,0.8696202973270181,94,0.7730150356106568,0.08441044579266685,0.8828805064626748,14.79820627802691,low
CAT_3350,CAT_005,0.737744815283739,0.23775549420057784,0.657848824874708,82,0.518728567660248,0.1113162753890794,0.7676074914270641,28.351358480611978,low
CAT_3350,CAT_007,1.5356552557040837,0.09274517371514623,1.3323282859004806,100,0.9467159060933791,0.032972830387760485,0.9567396465312582,4.315484041150093,low
CAT_3350,CAT_008,0.6977002940688016,0.5095301862645157,0.3889756600724289,102,0.44355051437615406,0.4796887364811395,0.367976787127407,54.08599314165128,medium
CAT_3350,CAT_009,0.8458253704962638,0.32358241512120767,0.6539765963360259,101,0.6789765233447639,0.19612239514639937,0.7628594038512266,25.428646795040887,low
CAT_3350,CAT_010,0.7203098572669987,0.45555245849924664,0.5922907314922319,101,0.48667897652334474,0.39039831179108414,0.7008704827222368,42.13136375626484,low
CAT_3353,CAT_001,0.6694241513003026,0.5796279292246793,0.3202038347527193,102,0.3911896597203904,0.5888947507254023,0.2408335531522026,63.09153257715643,medium
CAT_3353,CAT_002,0.846590310611958,0.5691159504868846,0.5673426981133299,100,0.6800316539171722,0.5718807702453178,0.6661830651543128,42.35030335003957,low
CAT_3353,CAT_003,0.8807793663407435,0.41571687791852163,0.6424023207249497,102,0.719994724347138,0.3241888683724611,0.751780532840939,29.132155104194148,low
CAT_3353,CAT_004,0.7728030839702646,0.32775499296452726,0.5565835040802919,102,0.5761012925349512,0.20232128725929835,0.6527301503561066,31.994196781851752,low
CAT_3353,CAT_005,0.8933230573616683,0.3683322759675485,0.7151032265555001,100,0.7346346610393036,0.25547348984436824,0.8116591928251121,24.600369295700343,low
CAT_3353,CAT_007,0.9283318433044219,0.45807716926110587,0.5726712587220311,101,0.7636507517805329,0.39554207333157476,0.6734370878396202,31.80691110524927,low
CAT_3353,CAT_008,0.632936952015279,0.32273559986439615,0.47690142791844115,102,0.32194671590609336,0.19533104721709313,0.528224742811923,44.37087839620153,low
CAT_3353,CAT_009,0.6402478240221403,0.4092561997761359,0.48274667317871844,102,0.3361909786336059,0.3136375626483777,0.5398311791084147,48.301239778422584,low
CAT_3353,CAT_010,0.5370128382356293,0.439194278025401,0.36591489322484644,102,0.1710630440517014,0.3619097863360591,0.3257715642310736,61.11843840675284,medium
CAT_3359,CAT_001,0.46289348301052474,0.5240928892802483,0.3017004213536665,87,0.07649696649960433,0.5026378264310208,0.2091796359799525,72.86204167765761,high
CAT_3359,CAT_002,0.9334231473279974,0.24641113597394282,0.7545129441623217,84,0.7669480348193088,0.11751516750197837,0.8355315220258507,17.312054866789765,low
CAT_3359,CAT_003,0.6239582481516223,0.5201401726431942,0.4741011536314661,87,0.30453706146135584,0.4972302822474281,0.5234766552360854,57.23819572672119,medium
CAT_3359,CAT_004,1.4842789611109042,0.06973188652123674,1.4035436847948008,85,0.9422316011606436,0.02321287259298338,0.9618834080717489,4.001582695858612,low
CAT_3359,CAT_005,1.0067026388148395,0.35868895874478046,0.8131042727906798,85,0.811263518860459,0.2417567924030599,0.8632286995515696,19.955156950672645,low
CAT_3359,CAT_007,0.650117850453739,0.374069835017914,0.49967557228522874,87,0.35452387232920074,0.264178317066737,0.5699024004220522,44.9881297810604,low
CAT_3359,CAT_008,0.5372614070307749,0.5229362491433545,0.32794926837612787,87,0.17132682669480348,0.5010551305724084,0.2552097072012662,68.08493801107888,medium
CAT_3359,CAT_009,0.8691475135520356,0.3467566880055384,0.48275380686652924,86,0.7079926140859931,0.2257979424953838,0.5399630704299657,29.912951727776317,low
CAT_3359,CAT_010,0.6243713304823904,0.6111120345525285,0.3392185889040625,87,0.30546030071221314,0.632155104194144,0.273542600896861,67.59694012134003,medium
CAT_3361,CAT_001,0.5275018328114437,0.517803681566446,0.27353119183515745,99,0.15774202057504616,0.49221841202848854,0.1663149564758639,70.05275652862042,medium
CAT_3361,CAT_002,1.0229742031016151,0.5799810145995208,0.6201165721903289,99,0.8202321287259299,0.5894223160116064,0.7306779213927723,36.15404906357161,low
CAT_3361,CAT_003,0.8866368905941039,0.5745805945039193,0.5891544375520231,99,0.726325507781588,0.5821682933262992,0.6961223951463994,40.311263518860464,low
CAT_3361,CAT_004,0.6862070760424469,0.4168336031648081,0.452406454479107,98,0.4235030335003957,0.32616723819572674,0.4861514112371406,46.383539963070426,low
CAT_3361,CAT_005,1.736103682640071,0.08593775652847246,1.6399597442748026,99,0.962147190714851,0.029675547348984435,0.9736217356897916,3.2286995515695054,low
CAT_3361,CAT_007,0.8326623436552543,0.27492989623254915,0.7303327823727978,99,0.6639409126879451,0.14376154049063572,0.8218148245845424,22.756528620416784,low
CAT_3361,CAT_008,0.8754448620223212,0.5694025557295803,0.3304186915080242,99,0.7144552888419942,0.572276444209971,0.2599577947771037,49.113690319177,low
CAT_3361,CAT_009,0.9394923090558767,0.5603874146993787,0.5989148268751973,99,0.7720917963597995,0.5571089422316011,0.7103666578739118,37.19335267739383,low
CAT_3361,CAT_010,0.5726118353503872,0.5261576955539085,0.3794570942995315,99,0.22223687681350568,0.5054075441835927,0.349116328145608,64.34450013189132,medium
CAT_3363,CAT_001,0.4781839706680252,0.48819299310404773,0.28428404043390626,103,0.09456607755209707,0.44737536270113426,0.18148245845423372,70.48272223687681,medium
CAT_3363,CAT_002,0.9689296092622811,0.295261669174806,0.824609551716234,95,0.7884463202321287,0.16314956475863887,0.868108678448958,17.62595621208125,low
CAT_3363,CAT_003,0.748299622703098,0.6031238199793878,0.38757845584813944,103,0.5356106568187813,0.6204167765761013,0.3657346346610393,56.077552097072015,medium
CAT_3363,CAT_004,0.856829774033456,0.23911321396043894,0.652798013755097,103,0.6922975468214192,0.11210762331838565,0.7620680559219203,21.551041941440253,low
CAT_3363,CAT_005,1.3895953462064254,0.5821486270831283,0.8815677204188536,103,0.9282511210762332,0.5932471643365866,0.8871010287523081,28.857821155367976,low
CAT_3363,CAT_007,0.7897569626784423,0.5719040190851934,0.5885011678939942,53,0.6028752308098128,0.5762331838565022,0.6954629385386442,45.0250593510947,low
CAT_3363,CAT_008,0.5299914078011307,0.43975022471111136,0.4141425001993041,103,0.16235821682933263,0.36388815615932474,0.4136111843840675,59.78897388551834,medium
CAT_3363,CAT_009,0.8551516973995893,0.32055943635587836,0.5218399030289878,103,0.6907148509628066,0.1933526773938275,0.6020838828805065,28.06383539963071,low
CAT_3363,CAT_010,0.5085969071356358,0.4073740396830108,0.30918694482510234,103,0.13057240833553152,0.31113162753890794,0.22131363756264838,62.796096016882096,medium
CAT_3393,CAT_001,0.47451514054100435,0.4785348973867092,0.26363701309907417,108,0.09047744658401477,0.4300975995779478,0.1522025850699024,70.54075441835927,medium
CAT_3393,CAT_002,0.8881132479359573,0.41030308141929184,0.7988132135091353,104,0.7288314428910577,0.314560801899235,0.8578211553679768,26.27275125296756,low
CAT_3393,CAT_003,0.6412833697899766,0.6774573242659543,0.3285761323879347,108,0.3390925877077288,0.7188077024531786,0.2560010551305724,70.06858348720655,medium
CAT_3393,CAT_004,0.828757763501793,0.12278780143145296,0.7727784702376359,102,0.6584014771828014,0.04299657082563967,0.8458190451068319,18.46742284357689,low
CAT_3393,CAT_005,1.366058587628397,0.09275413779147157,1.3186165459558041,108,0.9242943814297019,0.03310472170931153,0.9552888419941968,5.246636771300449,low
CAT_3393,CAT_007,0.6803265988362991,0.27932924097879097,0.6088310535290021,108,0.41334740174096546,0.14850962806647322,0.7207860722764442,34.99076760749143,low
CAT_3393,CAT_008,0.6297952656192817,0.4371232154316479,0.37865391863191167,108,0.3164072804009496,0.358480611975732,0.34792930625164864,54.72434713795833,medium
CAT_3393,CAT_009,0.7833890503851525,0.3303542116133792,0.45356416295360863,108,0.594170403587444,0.20614613558427855,0.4886573463466104,34.705882352941174,low
CAT_3393,CAT_010,0.6035323228288152,0.31280865003142133,0.42306288198175407,108,0.2685307306779214,0.1830651543128462,0.4320759694012134,47.939857557372726,low
CAT_3403,CAT_001,0.5447933156639833,0.3529600022429026,0.2876101710738845,93,0.1817462410973358,0.23318385650224216,0.18570298074386704,58.34344500131892,medium
CAT_3403,CAT_002,1.511304700562228,0.024770519314737838,1.4966687626742656,88,0.9447375362701135,0.00949617515167502,0.9671590609337906,3.2471643365866507,low
CAT_3403,CAT_003,0.5887938723667534,0.47448713844426005,0.31908372940717206,92,0.248351358480612,0.4216565549986811,0.23832761804273278,62.16565549986812,medium
CAT_3403,CAT_004,0.755114002903515,0.10574098143894228,0.5963712174173679,81,0.5460300712213136,0.03666578739118966,0.7073331574782379,25.47876549723028,low
CAT_3403,CAT_005,1.2967804970274932,0.46965260210048787,1.1030674779280538,91,0.9129517277763123,0.41308361909786334,0.9318121867581113,21.369031917699818,low
CAT_3403,CAT_007,0.6751752361717291,0.16632338631814592,0.5352531763113108,91,0.4033236613030863,0.06423107359535743,0.6229227116855711,33.977842257979425,low
CAT_3403,CAT_008,0.7078258874561831,0.2939924904081229,0.4392704599483704,91,0.4626747560010551,0.16169876022157742,0.46346610393036136,38.691638090213665,low
CAT_3403,CAT_009,0.7239597001230091,0.29337920575993315,0.4069659845857466,87,0.4928778686362437,0.1606436296491691,0.4014771828013717,38.68108678448958,low
CAT_3403,CAT_010,0.551465282704773,0.45347670826845277,0.31082836153865184,91,0.19071485096280666,0.3872329200738591,0.223292007385914,63.39488261672381,medium
CAT_3435,CAT_001,0.6293106664303306,0.16918096280167993,0.5808005290564886,97,0.3154840411500923,0.06568187813241888,0.6846478501714587,36.314956475863895,low
CAT_3435,CAT_002,0.7293749717764914,0.528044099310675,0.49337541419265546,97,0.5021102611448167,0.5079134792930625,0.5590873120548668,49.0503824848325,low
CAT_3435,CAT_003,0.8155649755476835,0.31155752962528716,0.6273642987726753,97,0.6411237140596149,0.1817462410973358,0.738723292007386,26.850435241361115,low
CAT_3435,CAT_004,0.5545778242103987,0.40567029450519654,0.3969437135887901,97,0.19546293853864416,0.30770245317858086,0.38380374571353204,56.81350567132684,medium
CAT_3435,CAT_005,1.4153554784217626,0.08983110618595291,1.3163254566960414,97,0.9328673173305196,0.03178580849380111,0.9551569506726457,4.8536006330783446,low
CAT_3435,CAT_007,0.6927618246802021,0.2977273436482857,0.5684183871162578,97,0.4359008177261936,0.1657873911896597,0.6676338696913743,35.84278554471116,low
CAT_3435,CAT_008,0.5458352597921354,0.4226954449804521,0.33579879572293664,97,0.18293326299129517,0.3371142178844632,0.2689264046425745,60.78871010287523,medium
CAT_3435,CAT_009,0.8885749302409969,0.6078081027602609,0.36215495870639874,97,0.729359008177262,0.6271432339752044,0.31772619361646004,49.556845159588505,low
CAT_3435,CAT_010,0.48731765998072357,0.538822347375067,0.2899220295074615,97,0.10432603534687418,0.5253231337378,0.1890002637826431,73.05987865998418,high
CAT_3453,CAT_001,0.5124368936241052,0.561148135460857,0.31532045120331237,76,0.1349248219467159,0.5586916380902137,0.23160116064362965,72.31864943286732,high
CAT_3453,CAT_002,0.7203301055953426,0.554440785581714,0.5535656044313966,71,0.4868108678448958,0.5487997889738855,0.6487734107095753,49.504088630968084,low
CAT_3453,CAT_003,0.5614871453749043,0.5043270481341483,0.34610237316747056,76,0.2056185702980744,0.4720390398311791,0.28699551569506726,64.91690846742286,medium
CAT_3453,CAT_004,0.7384230542846997,0.47123684414285216,0.5542023251599378,76,0.5196518069111052,0.41717225006594566,0.6496966499604326,42.90688472698497,low
CAT_3453,CAT_005,0.612099807231578,0.49794387058841794,0.3834314585510262,76,0.2859403851226589,0.462279082036402,0.35676602479556846,59.918227380638356,medium
CAT_3453,CAT_007,0.7611047397066036,0.39869217868772566,0.5428735513708026,74,0.5579002901609074,0.29688736481139544,0.6337378000527565,36.884726984964395,low
CAT_3453,CAT_008,0.5929782217415958,0.4071600685638447,0.3833952938281757,76,0.25349512002110264,0.3108678448958059,0.35650224215246634,55.16486415193881,medium
CAT_3453,CAT_009,0.7381939556142136,0.35190361430357586,0.532761970165452,76,0.5193880242680031,0.23212872592983383,0.6198892112898972,36.11184384067529,low
CAT_3453,CAT_010,0.613376920768038,0.43964478463687473,0.42221852938442245,76,0.28791875494592456,0.3634924821946716,0.43128462147190716,54.39725666051174,medium
CAT_3459,CAT_001,0.499079159856609,0.5445834312197402,0.28263039445875965,100,0.11830651543128462,0.5332366130308626,0.179240305987866,73.01239778422581,high
CAT_3459,CAT_002,2.4957409125902883,0.01544639576559692,2.348834938477071,86,0.9881297810604063,0.006067000791347929,0.9950540754418359,0.8164072804009486,low
CAT_3459,CAT_003,0.9508253404535568,0.7036435215882961,0.5004300749474074,99,0.7792139277235558,0.7533632286995515,0.5709575309944606,47.54682141915062,low
CAT_3459,CAT_004,0.8746176190149118,0.363133043133986,0.6189566998063261,96,0.7135320495911369,0.248351358480612,0.7292271168557108,26.808230018464783,low
CAT_3459,CAT_005,1.1520558690631855,0.31173489868728854,1.0580772277008212,99,0.8729886573463466,0.18187813241888684,0.9252176206805592,13.851226589290427,low
CAT_3459,CAT_006,0.9338403693125302,0.07784490288918766,0.7813506787179192,78,0.767343708783962,0.02637826431020839,0.849116328145608,13.379055658137698,low
CAT_3459,CAT_007,1.026772106969206,0.22951271982386567,0.9278681175515207,96,0.8222104985491955,0.10551305724083355,0.9002901609074123,13.326299129517277,low
CAT_3459,CAT_008,0.4683321494980893,0.535178349612647,0.3646107621421569,99,0.08282774993405434,0.5192561329464521,0.32379319440780796,70.98127143233975,medium
CAT_3459,CAT_009,0.49375891527303095,0.4813921584118517,0.3228494456452808,99,0.11303086256924294,0.4349775784753363,0.2459773146926932,67.95832234238988,medium
CAT_3459,CAT_010,0.4172915388147,0.40890099274496006,0.3221543109282539,100,0.039963070429965705,0.31297810604062254,0.2446584014771828,66.02743339488262,medium
CAT_3460,CAT_001,0.5505960729207919,0.5261381324239293,0.33666016610247557,100,0.18979161171194936,0.5052756528620417,0.2701134265365339,67.21709311527302,medium
CAT_3460,CAT_002,0.9949740850365875,0.25216570381022296,0.8614608899880829,99,0.8057240833553152,0.12279082036402005,0.8801107887101028,15.080453706146137,low
CAT_3460,CAT_003,0.7809856974795558,0.6282308032447415,0.5092058897169208,100,0.5892904246900554,0.6578739118965972,0.5830915325771564,51.08150883671855,medium
CAT_3460,CAT_004,0.6664560083884001,0.4229804975099737,0.5220459723512395,100,0.38472698496438934,0.3380374571353205,0.6024795568451596,46.082827749934054,low
CAT_3460,CAT_005,1.139947875662539,0.1912268985068144,0.9997221411530244,97,0.8687681350567132,0.0767607491427064,0.915061988921129,10.018464785017148,low
CAT_3460,CAT_007,0.613214857871823,0.3635364896134967,0.49514368356655736,89,0.2877868636243735,0.24927459773146926,0.5627802690582959,47.203903983117925,low
CAT_3460,CAT_008,0.6122441353136159,0.44472699098784707,0.3900388094225907,100,0.28659984173041414,0.3721973094170404,0.37048272223687684,56.014244262727516,medium
CAT_3460,CAT_009,0.683057922663676,0.2633852116027072,0.40304712189049074,100,0.41862305460300714,0.13241888683724612,0.39356370350830916,40.680559219203374,low
CAT_3460,CAT_010,0.6138265113735606,0.4831519525297442,0.4065487388004736,100,0.28857821155367974,0.4381429701925613,0.4002901609074123,57.976787127407015,medium
CAT_3462,CAT_001,0.5732305274465341,0.4663808293952829,0.3249151496456244,95,0.2228963334212609,0.40767607491427066,0.24861514112371405,62.41888683724611,medium
CAT_3462,CAT_002,0.9962404774408289,0.45958628542735047,0.8845828279431315,95,0.8065154312846214,0.39791611711949354,0.8878923766816144,25.898179899762596,low
CAT_3462,CAT_003,0.7327496387930779,0.4945856794295457,0.5023357815981733,95,0.5085729359008178,0.45726721181746244,0.5733315747823793,46.4811395410182,low
CAT_3462,CAT_004,0.6718160653759148,0.3497007876945296,0.4796666478629527,95,0.39448694275916646,0.22962279082036402,0.5332366130308626,42.74070166183066,low
CAT_3462,CAT_005,0.9183098027912343,0.4117201694529802,0.8848156328455149,95,0.754814033236613,0.3169348456871538,0.8881561593247165,24.721709311527302,low
CAT_3462,CAT_007,0.720239568839479,0.27292547541987533,0.6944513715464297,95,0.4862833025586916,0.141519388024268,0.7983381693484569,30.24268003165392,low
CAT_3462,CAT_008,0.7288700383400707,0.5521226254504612,0.2882699185585076,95,0.5013189132155104,0.5458981798997626,0.18702189395937746,58.04273278818255,medium
CAT_3462,CAT_009,0.7683060162186665,0.45758169088746303,0.44002877451064415,95,0.5700342917436033,0.3947507254022685,0.46491690846742284,43.69031917699815,low
CAT_3462,CAT_010,1.1524868247558224,0.15355385988947567,1.0268926137452759,95,0.8732524399894487,0.058164072804009495,0.9199419678185176,8.997625956212083,low
CAT_3463,CAT_001,0.6724960256187756,0.4749496020978099,0.29891881588479147,97,0.3965972039039831,0.4223160116064363,0.20416776576101292,56.945396992877875,medium
CAT_3463,CAT_002,2.6398332992548204,0.002388950575090032,2.348834938477071,97,0.9950540754418359,0.0013189132155104195,0.9950540754418359,0.3495120021102638,low
CAT_3463,CAT_003,0.9765427539267791,0.5818912642639832,0.49071366955503215,97,0.7933262991295172,0.5924558164072804,0.553415985228172,40.89686098654709,low
CAT_3463,CAT_004,0.6745133830133445,0.33452245184505347,0.4420830187740546,97,0.40108150883671856,0.21274070166183065,0.46768662621999474,43.112635188604585,low
CAT_3463,CAT_005,1.0638379270139726,0.576691541311473,0.7022331206681054,97,0.8402796096016882,0.585069902400422,0.8029543656027434,33.73252439989448,low
CAT_3463,CAT_006,0.6595034308888287,0.35806766618637853,0.5451223253061692,76,0.3723292007385914,0.2405697705091005,0.6371669744130836,41.98628330255869,low
CAT_3463,CAT_007,0.7568515082329135,0.44724034505537646,0.422206962258802,97,0.5489316802954366,0.3757583750989185,0.4311527301503561,44.45001318913215,low
CAT_3463,CAT_008,0.5191078166880269,0.6093200236082457,0.29456337207173566,97,0.14415721445528884,0.6297810604062253,0.1969137430757056,75.48667897652335,high
CAT_3463,CAT_009,0.6560751852452713,0.36014069371514423,0.4655808140159473,97,0.36678976523344764,0.24399894486942758,0.5088367185439198,44.9116328145608,low
CAT_3463,CAT_010,0.5249034647067498,0.42427083017318723,0.36009353519977944,97,0.15365338960696387,0.3400158269585861,0.31390134529147984,61.1764705882353,medium
CAT_347,CAT_001,0.7858316272144459,0.7048085171520849,0.5072146622668385,38,0.5964125560538116,0.7554734898443682,0.5800580321814824,54.76127670799262,medium
CAT_347,CAT_002,0.4600717785658555,0.7905927715492852,0.1813396297775108,35,0.07385914006858349,0.8423898707465048,0.08638881561593247,89.01345291479821,high
CAT_347,CAT_003,1.9479555359390148,0.3372254330094967,1.3209545506608216,38,0.9723028224742812,0.2160379847006067,0.9555526246372988,10.638353996307043,low
CAT_347,CAT_004,0.3087973512027887,0.6959981753304698,0.16341241035909107,29,0.005143761540490636,0.7436032709047745,0.07953046689527829,87.9477710366658,high
CAT_347,CAT_005,1.1521164871744258,0.5378530324289037,0.9461747548246653,36,0.8731205486678977,0.5233447639145344,0.9029279873384332,27.950408863096804,low
CAT_347,CAT_007,0.6153168582212215,0.9593429798941424,0.10697019952082347,31,0.2910841466631496,0.9316802954365603,0.06185702980743867,84.38670535478767,high
CAT_347,CAT_008,1.061404748793588,0.2878490810783991,0.7982648634581323,37,0.8390925877077289,0.15510419414402532,0.8574254814033236,15.491954629385384,low
CAT_347,CAT_009,0.582837592763003,0.9641462368949293,0.11403018392239977,34,0.23793194407807966,0.934054339224479,0.0638353996307043,86.56818781324189,high
CAT_347,CAT_010,0.732515105679919,0.6599712797094637,0.43746976056015935,37,0.5083091532577156,0.6971775257188078,0.4593774729622791,58.367185439198096,medium
CAT_3477,CAT_001,0.5244576379849275,0.460541936605409,0.3380407006140353,97,0.15233447639145345,0.399366921656555,0.27195990503824846,64.4420997098391,medium
CAT_3477,CAT_002,0.6598272421460901,0.17349265694511617,0.5680146961289616,59,0.37338433131099974,0.06805592192033764,0.666710630440517,34.45265101556318,low
CAT_3477,CAT_003,0.908367232517889,0.49733065708756496,0.6702462344539343,97,0.748351358480612,0.4609601688208916,0.7789501450804537,32.925349512002114,low
CAT_3477,CAT_004,0.7795800742233164,0.1213078923836648,0.6962597522264424,94,0.5871801635452387,0.042600896860986545,0.7996570825639673,22.22368768135057,low
CAT_3477,CAT_005,1.0112116741866004,0.5091423306794256,0.9330403549425484,96,0.8136375626483777,0.4787654972302822,0.9005539435505143,28.594038512265897,low
CAT_3477,CAT_007,0.876049401592708,0.15362724735754996,0.7488628446671012,97,0.7153785280928515,0.05842785544711158,0.8327618042732788,17.066737008704827,low
CAT_3477,CAT_008,0.7483668707794442,0.5904883391925853,0.40443903781727614,96,0.5360063307834344,0.6060406225270377,0.39633342126088106,54.874703244526515,medium
CAT_3477,CAT_009,0.8829274045995641,0.31835898038746513,0.4833001527279838,97,0.7226325507781588,0.19097863360590872,0.5411500923239251,27.910841466631496,low
CAT_3477,CAT_010,0.7031697489431638,0.4121388605427537,0.4322343597693914,97,0.4547612767079926,0.317594302294909,0.4509364283830124,45.49459245581641,low
CAT_3508,CAT_001,0.47524732051285734,0.775716398450421,0.231197089556302,36,0.0915325771564231,0.8299920865207069,0.12120812450540755,87.1142178844632,high
CAT_3508,CAT_002,0.7030469400311342,0.9328488037427742,0.16835933825087074,29,0.4543656027433395,0.9198100764969664,0.08150883671854392,76.9876022157742,high
CAT_3508,CAT_003,0.46941532930214064,0.8261223269032976,0.21669000038895472,35,0.08401477182801372,0.8692957003429175,0.10894223160116065,89.23239250857293,high
CAT_3508,CAT_004,0.663569778209219,0.6473956116520003,0.37547377091705036,34,0.3807702453178581,0.6781851754154576,0.3434450013189132,65.02769717752572,medium
CAT_3508,CAT_005,1.2044782164125005,0.9676084277559047,0.1967620862165347,32,0.8914534423634924,0.9365602743339488,0.09535742548140333,59.89712476919019,medium
CAT_3508,CAT_008,0.4594591218348982,0.6730499139121495,0.26902443542310756,35,0.07333157478237932,0.7131363756264838,0.1585333685043524,82.42152466367713,high
CAT_3508,CAT_009,0.42864410696704625,0.7588317105424893,0.23521176208789998,35,0.04879978897388552,0.8137694539699287,0.12397784225797942,88.11922975468215,high
CAT_3508,CAT_010,0.44533111766061434,0.539961047468424,0.34839174695877423,35,0.06053811659192825,0.5262463729886574,0.2918754945924558,72.79082036402006,high
CAT_351,CAT_001,0.6019672632176553,0.43877770738642596,0.5128111451517877,37,0.26589290424690054,0.3612503297283039,0.5891585333685043,52.03112635188606,medium
CAT_351,CAT_002,0.8522180587144563,0.835951682741493,0.4087495371876377,36,0.6867581113162754,0.8748351358480612,0.40490635716169876,59.42495383803745,medium
CAT_351,CAT_003,0.9408953045146573,0.8010070162678947,0.41276448563202794,37,0.77341070957531,0.8501714587180164,0.4113690319176998,54.843049327354265,medium
CAT_351,CAT_004,0.907463928157589,0.819400980076773,0.39162506517229173,35,0.7474281192297547,0.8638881561593247,0.374175679240306,57.17488789237668,medium
CAT_351,CAT_005,1.3417950116779105,0.41834578036137193,1.0504213073123319,35,0.9206014244262728,0.32946452123450276,0.9242943814297019,17.86863624373516,low
CAT_351,CAT_007,0.7105420429432798,0.3321966993250839,0.7436806860787494,36,0.4675547348984437,0.20812450540754418,0.8292007385914006,33.03877604853601,low
CAT_351,CAT_008,0.6561182172981483,0.8048284796863057,0.3215899851338627,37,0.3669216565549987,0.8534687417567924,0.24294381429701925,74.60300712213137,high
CAT_351,CAT_009,0.5556812700473542,0.67327734316429,0.3753224478769558,34,0.1974413083619098,0.71392772355579,0.342917436032709,73.80110788710104,high
CAT_351,CAT_010,0.6523447397630584,0.5660096364960462,0.4280886769088787,37,0.3591400685834872,0.5667370087048272,0.4438142970192561,59.42759166446848,medium
CAT_3519,CAT_001,0.38611013430595154,0.42284335115181604,0.2742272546307916,108,0.022949089949881298,0.33790556581376946,0.1669744130836191,69.25877077288315,medium
CAT_3519,CAT_002,0.974108709090142,0.38924229755530293,0.8165557424682969,103,0.7918754945924558,0.2834344500131891,0.864943286731733,22.363492482194676,low
CAT_3519,CAT_003,0.6315856866473213,0.6551709343765353,0.31194685393686855,108,0.3193088894750725,0.6888683724610921,0.22487470324452652,70.28488525455026,medium
CAT_3519,CAT_004,0.8087552226892522,0.09391028074570518,0.5994347343059898,108,0.6312318649432868,0.03376417831706674,0.7108942231601161,21.883408071748878,low
CAT_3519,CAT_005,1.91694206851067,0.24263345186408292,1.5663803335090922,101,0.9713795832234239,0.11408599314165128,0.9704563439725666,6.299129517277764,low
CAT_3519,CAT_007,0.7290583661740677,0.29901050709375754,0.6323226549099362,108,0.5014508045370615,0.16684252176206807,0.7420205750461619,31.775257188077028,low
CAT_3519,CAT_008,0.5551430118451004,0.4242957199808386,0.38044649197222263,108,0.19638617778950146,0.3401477182801372,0.3512265892904247,58.725929833816934,medium
CAT_3519,CAT_009,0.7287060796941587,0.5112289630782054,0.3313167493186973,108,0.5010551305724084,0.4825903455552625,0.2618042732788183,54.0253231337378,medium
CAT_3519,CAT_010,0.5643215098773345,0.4811816625441928,0.393640392890862,108,0.21076233183856502,0.4343181218675811,0.37707728831442894,61.40068583487207,medium
CAT_3524,CAT_001,0.4702652573163856,0.42255627795237194,0.32224107367199023,91,0.08546557636507518,0.33698232656291216,0.24479029279873385,65.1648641519388,medium
CAT_3524,CAT_002,2.2980883430497765,0.038768478096588455,2.1009577237001102,89,0.984304932735426,0.012793458190451069,0.9852281719862833,1.434977578475338,low
CAT_3524,CAT_003,0.9054672847268959,0.3034432037045153,0.6716693100926905,91,0.7449221841202849,0.1723819572672118,0.7804009496175152,21.490371933526774,low
